"","prey","svspp","seacat","year","CMT","lci.CMT","uci.CMT","mean.cb","lci.cb","uci.cb"
"1096","all",28,"FALL",1990,1491.41133465447,15.2408163873819,6072.49531552574,0.131406588633198,0.00131328178811801,0.514034551857075
"1097","all",28,"FALL",1991,7599.20234582308,115.707739884922,32936.668653007,0.709373606130676,0.0109716160537614,3.60467911563402
"1098","all",28,"FALL",1992,4261.68252276151,18.7137023126301,29337.8205253113,0.431354569531586,0.00268002724499505,2.70574288268605
"1099","all",28,"FALL",1993,3217.40353202121,0.00150198058384624,21089.8406414374,0.272556998209048,9.42463519944361e-08,1.84133063253845
"1100","all",28,"FALL",1994,11617.8861884293,0.0717500334139043,73831.2437526891,0.798736016720141,5.31050730094529e-06,6.40924673037084
"1101","all",28,"FALL",1995,2964.80283943069,1.44603290327264,18839.7310676947,0.341679358845592,0.000166081411012375,2.22987791018365
"1102","all",28,"FALL",1996,2935.69734787343,50.5679788311635,13477.1257472304,0.24976550345621,0.0053288349596804,1.04046060528535
"1103","all",28,"FALL",1997,7028.77096366208,25.5072667269393,33516.5732361231,0.670638885960256,0.00212578262146574,3.19190341442139
"1104","all",28,"FALL",1998,2258.01398786007,11.8403728621963,8551.51228329728,0.242992011712938,0.00117797601293117,0.977377309232105
"1105","all",28,"FALL",1999,2059.32910822672,29.2323763379549,7599.1658999076,0.319615149986925,0.00463380881157799,1.14443192264104
"1106","all",28,"FALL",2000,2178.45935759071,47.4457985029689,8928.83525334206,0.224283998957321,0.00395549349069883,0.932731047951011
"1107","all",28,"FALL",2001,1807.64895756037,139.693077230843,6964.68365898927,0.341714506574445,0.0260388814990328,1.61053962548012
"1108","all",28,"FALL",2002,1000.3929241631,6.11188711512761,4621.96295908268,0.158052518533395,0.000957660163760492,0.800739399598235
"1109","all",28,"FALL",2003,4008.69804243756,2.61320741460155e-12,28913.5273096894,0.453789710467518,3.27037342362813e-16,3.0521927000168
"1110","all",28,"FALL",2004,3341.87315228818,22.6130151115133,16168.3998672376,0.31645824387624,0.00191616785134758,1.49114230335128
"1111","all",28,"FALL",2005,0,0,0,0,0,0
"1112","all",28,"FALL",2006,3028.63579293187,122.362790474686,14964.1499386176,0.330841692317428,0.0136931585606877,1.63434870362012
"1113","all",28,"FALL",2007,0,0,0,0,0,0
"1114","all",28,"FALL",2008,697.559223782612,107.1246164933,2059.3545478365,0.17495801040664,0.0256479093162292,0.526260936434487
"1115","all",28,"FALL",2009,499.547438102994,17.6340943393014,2011.07364667673,0.179675259401031,0.00578899779578771,0.680892817649283
"1116","all",28,"FALL",2010,1198.35966556655,41.7859558193714,5100.42117165393,0.479911038488097,0.016876511994082,1.88251358377894
"1117","all",28,"FALL",2011,352.686141831668,1.03769054610577e-11,2332.34826767997,0.171985163149782,4.7717779883197e-15,1.23862849628763
"1118","all",28,"FALL",2012,298.029021209198,46.8151861110236,940.069200959789,0.285664128191754,0.0421441269095008,0.892678481011916
"1119","all",28,"FALL",2013,486.515559518172,94.9588394282034,1194.55845666952,0.370839674969786,0.0640463529915212,0.844913247859835
"1120","all",28,"FALL",2014,739.908438362668,28.9496369038846,2186.86251564493,0.304082390473147,0.010746313278099,0.930058852179667
"1121","all",28,"FALL",2015,435.19302891881,10.6915335538529,1938.10718487564,0.189122572101985,0.00460890691073258,0.878416092472084
"1122","all",28,"FALL",2016,249.666100429256,9.08566002124748,889.585365032332,0.10997050362731,0.0035669081129102,0.405073520913541
"1123","all",28,"FALL",2017,1070.17052947757,118.273177127392,3467.72570711167,0.41335514607564,0.044725272912454,1.67140496807585
"1124","all",28,"FALL",2018,224.75320215866,55.1094041538746,586.966190707608,0.207072857808918,0.0520082268910975,0.522216882133611
"1125","all",28,"FALL",2019,1475.13327765566,402.586756753374,3727.65375268043,0.483663430436907,0.131206520329415,1.17163683386926
"1126","all",28,"FALL",2020,NA,0,0,NA,0,0
"1127","all",28,"FALL",2021,0,0,0,0,0,0
"1128","all",28,"SPRING",1973,NA,0,0,NA,0,0
"1129","all",28,"SPRING",1974,NA,0,0,NA,0,0
"1130","all",28,"SPRING",1975,NA,0,0,NA,0,0
"1131","all",28,"SPRING",1976,NA,0,0,NA,0,0
"1132","all",28,"SPRING",1977,325.070177973452,5.03388879324423,1716.19157486445,0.021765188809879,0.00033353160558408,0.115266755855894
"1133","all",28,"SPRING",1978,88.4697072881402,3.16636673117821,385.472371053905,0.00543183803530987,0.000176469310932153,0.0243452412858843
"1134","all",28,"SPRING",1979,0,0,0,0,0,0
"1135","all",28,"SPRING",1980,0,0,0,0,0,0
"1136","all",28,"SPRING",1981,NA,0,0,NA,0,0
"1137","all",28,"SPRING",1982,0,0,0,0,0,0
"1138","all",28,"SPRING",1983,NA,0,0,NA,0,0
"1139","all",28,"SPRING",1984,NA,0,0,NA,0,0
"1140","all",28,"SPRING",1985,4838.59636770092,245.704030725702,21850.1908673709,0.236580595850017,0.0103006028530378,1.1049313504434
"1141","all",28,"SPRING",1986,13856.0045353742,1002.79204869444,55540.3683900791,0.788398976849477,0.0520412682923355,3.65531040359062
"1142","all",28,"SPRING",1987,1280.96861359858,44.9515806965481,4614.52905464335,0.120282010435162,0.00414400638237199,0.456906777870767
"1143","all",28,"SPRING",1988,1501.36923636935,72.4447280391461,5933.86980278325,0.156285660471689,0.00698999868104472,0.646150084429435
"1144","all",28,"SPRING",1989,1428.11211859508,13.4991095729728,6441.12190606028,0.146867914130691,0.00139662000376783,0.587982257603017
"1145","all",28,"SPRING",1990,1497.86396719563,34.7812388401426,6573.80805759517,0.120864189775768,0.00280814276511507,0.483283835514126
"1146","all",28,"SPRING",1991,2242.219506465,59.6529534967614,10042.6156012303,0.164591540123338,0.00501637996288644,0.76020936582692
"1147","all",28,"SPRING",1992,1432.14342584864,48.4288056114907,6470.46271989137,0.145112746529733,0.00436032679914262,0.646212912514139
"1148","all",28,"SPRING",1993,894.798738667795,84.9815683855663,3322.80277565174,0.129956704910798,0.0127935885152012,0.46425131879988
"1149","all",28,"SPRING",1994,1105.55120873079,6.0453637939076,4803.88465665444,0.258125158526121,0.00130033949771238,1.34561529862107
"1150","all",28,"SPRING",1995,1720.30474592067,84.8810216454046,5766.96892933968,0.297181042786708,0.0120280713083798,1.06697370103709
"1151","all",28,"SPRING",1996,0,0,0,0,0,0
"1152","all",28,"SPRING",1997,1211.61871336198,44.9303408561068,5772.49689981401,0.229371102128798,0.00942141458539579,1.05153479860734
"1153","all",28,"SPRING",1998,1222.69422745326,27.7034164326103,4210.66667024462,0.210223035109678,0.00384245537369648,0.930493428051792
"1154","all",28,"SPRING",1999,754.89966614954,119.585141934462,2133.81219795281,0.176677609448176,0.0250843514793335,0.560609038211533
"1155","all",28,"SPRING",2000,1067.96164088226,3.01641187117579e-10,12416.6753320171,0.166796415341477,4.72344489258057e-14,1.8234812178651
"1156","all",28,"SPRING",2001,2112.6644216447,52.6575835674945,6278.94178173112,0.294948035133065,0.00759553933734572,0.921308285434118
"1157","all",28,"SPRING",2002,1276.98874549221,20.3964341098018,5214.9815675586,0.299831281106115,0.00425209597352779,1.31038052173694
"1158","all",28,"SPRING",2003,1745.81656263606,156.955048275744,6885.52291416137,0.248364249467165,0.0198735459672604,0.983352566693355
"1159","all",28,"SPRING",2004,847.764039615144,26.0798059149982,4192.45931103197,0.188720469569944,0.00479844289423681,0.790111331614687
"1160","all",28,"SPRING",2005,963.239306330741,26.9299263372414,4532.29940141021,0.204520883951094,0.00523616637262744,1.00893493877714
"1161","all",28,"SPRING",2006,0,0,0,0,0,0
"1162","all",28,"SPRING",2007,605.326066527803,0.00140035697298098,2969.37436851078,0.120446970685926,2.43906132761756e-07,0.613623900077902
"1163","all",28,"SPRING",2008,852.247559590368,62.1593012923314,2719.04931079113,0.166124301818058,0.0102002374876443,0.571780961944065
"1164","all",28,"SPRING",2009,1063.72175152289,64.4027468520476,3261.17544272643,0.491503566171526,0.0283092816260875,1.53376063095847
"1165","all",28,"SPRING",2010,916.90819413306,49.9325324185171,3733.93562668964,0.386042423408724,0.0241217535963044,1.61159567756783
"1166","all",28,"SPRING",2011,1750.12099649775,103.724577598009,10098.8117682302,0.890640255234014,0.0515281551659881,4.7682408991187
"1167","all",28,"SPRING",2012,1366.89534457329,6.4817069971398,6230.66841584383,0.539100685270846,0.00242971087246975,2.10834361211005
"1168","all",28,"SPRING",2013,848.439643376688,5.01624296176363,5247.10262297876,0.480770612768487,0.00296308240844977,2.63957487265845
"1169","all",28,"SPRING",2014,1202.16902524176,115.330283553717,3773.14730005604,0.471628294782212,0.046967678914675,1.44460555059821
"1170","all",28,"SPRING",2015,1313.63532222656,53.9797107462478,5004.03687118341,0.474394984814947,0.0186998280887444,1.74447919142448
"1171","all",28,"SPRING",2016,916.664852397016,44.5121708047349,6201.74028893839,0.240093570812552,0.0125423969771219,1.38064329401929
"1172","all",28,"SPRING",2017,185.694570714809,1.09725869814954,844.391526765314,0.134512864686962,0.000684960659796198,0.684239383737093
"1173","all",28,"SPRING",2018,792.090330573141,148.544311770612,2209.49795689267,0.336249942176711,0.0590629241302232,0.950333625333131
"1174","all",28,"SPRING",2019,911.171367559708,106.586630283405,2679.1411112504,0.6047307344908,0.0742612381038699,1.75566784093979
"1175","all",28,"SPRING",2020,NA,0,0,NA,0,0
"1176","all",28,"SPRING",2021,516.866111019365,100.432315700873,1310.49921876998,0.23199545552403,0.0433232512851751,0.589987197880236
"1177","all",72,"FALL",1973,50857.8035861753,4.40645837746957,310586.690148145,2.20749291224794,0.000209189505131511,12.544065790999
"1178","all",72,"FALL",1974,35652.3973470619,0.000136416740021446,301174.303740297,1.94851729511739,7.81061528881027e-09,17.2446593221709
"1179","all",72,"FALL",1975,24244.9467698437,9.76192272367215e-09,241578.089370757,0.757273951628607,3.27432284051519e-13,8.33427951452925
"1180","all",72,"FALL",1976,9219.30340103839,3.52849920955727e-17,87401.0251409829,0.257228166747617,1.10297924597859e-21,2.00641921793307
"1181","all",72,"FALL",1977,43970.7510201671,2.95877583443167e-10,420540.689345024,1.64833701633911,1.09391979541244e-14,13.9878746340957
"1182","all",72,"FALL",1978,63562.504392451,3.74660930796169e-09,603714.411377003,1.98949780833825,1.17392348199182e-13,15.2723736672172
"1183","all",72,"FALL",1979,11720.8773714188,0.129084375850225,76177.5900590943,0.41128014820867,3.81312588948768e-06,2.66861888216421
"1184","all",72,"FALL",1980,22054.8628605197,0.000433443873075343,157764.908381881,0.784009891174278,1.3574744941917e-08,7.1300433014438
"1185","all",72,"FALL",1981,31047.0340510425,8.72962489791354e-23,517027.022919414,2.31262277441817,5.06577341698626e-27,25.6946291411246
"1186","all",72,"FALL",1982,14647.1286251681,1.11882825933754e-12,256841.809971043,0.845664038497196,4.11715701929847e-17,7.48891247252678
"1187","all",72,"FALL",1983,0,0,0,0,0,0
"1188","all",72,"FALL",1984,47110.5399592181,0.001096639629828,504760.434781618,2.9988675791048,6.25431600730704e-08,34.6378281399256
"1189","all",72,"FALL",1985,90522.277498633,6.70929890909148e-07,770047.756251993,2.40020233559245,1.31657932983763e-11,23.6276011539309
"1190","all",72,"FALL",1986,86360.5986321951,5.64843454463809,453528.093145602,1.85588557700116,0.000139112828892757,9.57586107527184
"1191","all",72,"FALL",1987,43365.7677931693,1.22721003070789,410082.149231828,1.17559667430938,3.67141612058468e-05,11.1866341634396
"1192","all",72,"FALL",1988,50250.9385339425,0.0909134096447284,326636.778934696,2.14765208564124,3.41889971226358e-06,13.0774621195245
"1193","all",72,"FALL",1989,41110.3891860752,1.88535258422029,282614.168549372,1.0829681450889,6.11382650191525e-05,7.5547667054897
"1194","all",72,"FALL",1990,97663.6676459457,1.9191068255225e-06,744825.870414246,2.00283798454091,2.84584690992714e-11,15.0035967393289
"1195","all",72,"FALL",1991,107625.474731777,9.60007026761661e-13,1018221.67751719,2.52090003814899,3.79517909792034e-17,24.6696711065836
"1196","all",72,"FALL",1992,82496.8256637817,7.8436042479616e-08,569278.316404536,2.28768633803685,2.42387428786693e-12,17.8350231704764
"1197","all",72,"FALL",1993,29788.7154088562,0.759928064614696,248873.110593051,1.01679130780637,2.61381518070399e-05,9.63169748044027
"1198","all",72,"FALL",1994,24433.3026455196,0.159325153950354,154128.515957385,1.12167439535457,8.55423855841115e-06,5.80988163153167
"1199","all",72,"FALL",1995,191142.320173963,1.26424815316019e-06,1940957.79761895,4.40220883283249,2.83596446443497e-11,55.759754083396
"1200","all",72,"FALL",1996,16472.8479926103,0.824019749741329,229952.400571648,0.772174382633262,4.90086572941697e-05,9.92994275297832
"1201","all",72,"FALL",1997,52793.6125352075,1.78772146277042,380405.714452088,3.1996851266851,0.000132330927060099,24.6598183047151
"1202","all",72,"FALL",1998,73288.5945438875,0.0249980903959583,493957.716207817,1.36127719815806,4.67634103750032e-07,7.65588228359877
"1203","all",72,"FALL",1999,120356.324240701,1.43477962384735,480594.328267977,3.40149574785872,3.74334777073304e-05,12.724674304914
"1204","all",72,"FALL",2000,182914.649414438,1.66303144100583e-14,1662950.79877209,4.01521344867408,3.25472078055644e-19,35.7578289278411
"1205","all",72,"FALL",2001,85547.3477144955,7.13797199661948e-12,497696.85614018,2.68319193678337,1.97502004558801e-16,18.1697203846294
"1206","all",72,"FALL",2002,76574.2661612178,28.9319399798592,394970.564077297,3.15685720195322,0.0012935283295387,16.5397939133336
"1207","all",72,"FALL",2003,62763.4173010013,2.40672573325732e-13,648211.265157963,2.46854213472777,9.86579001790928e-18,21.4895245822331
"1208","all",72,"FALL",2004,15186.9545641991,0.454297166710948,90726.246427588,1.15605040729369,4.91987061660313e-05,6.35079160555945
"1209","all",72,"FALL",2005,12600.9047110771,0.0095476612150867,68643.8136519119,1.31646307633853,8.56322801327092e-07,7.85040448001254
"1210","all",72,"FALL",2006,98590.577487061,1.15997571649083e-16,1368809.06571799,6.89923781629317,1.14201416211865e-20,113.273350319349
"1211","all",72,"FALL",2007,14520.6804658508,0.0035390640588399,134426.186261763,0.684010567440388,1.67098071934111e-07,6.07536330001106
"1212","all",72,"FALL",2008,22924.1916649422,8.49003716125303,118416.921655328,1.06261942465432,0.000302751620021575,5.60825127739805
"1213","all",72,"FALL",2009,38769.4567798908,0.902679182466595,185575.536383295,1.95604790358303,4.76666839315118e-05,10.1666902810116
"1214","all",72,"FALL",2010,104547.85050198,16.3264402924926,661016.640505364,1.86351901259701,0.00041488873041995,9.47680472986118
"1215","all",72,"FALL",2011,50051.6700309628,36.7483023225926,266885.714807113,1.43388236174908,0.0013040465762727,8.61542311455353
"1216","all",72,"FALL",2012,110441.006758947,3.20621185177141,799280.892612624,1.47277217911499,5.01418804427102e-05,8.66796539861113
"1217","all",72,"FALL",2013,80774.7348908429,2.0063706831644e-09,731158.218855118,1.47376608577525,3.43924382511593e-14,12.9045362273179
"1218","all",72,"FALL",2014,56598.3998203905,0.0327217218267805,434981.113354186,1.12372787308309,5.22001829217152e-07,10.32695836059
"1219","all",72,"FALL",2015,75043.7322815342,0.017276285407553,498375.173171295,1.21138588603342,2.56025591858559e-07,7.00407933627009
"1220","all",72,"FALL",2016,166900.04166755,57.1356096326359,1249174.06465594,2.24754280064107,0.000887294284539255,17.6196342772766
"1221","all",72,"FALL",2017,64508.445399956,27.4309518123748,537026.129697369,1.66638647392098,0.000747768427797157,14.5883101462062
"1222","all",72,"FALL",2018,37983.6393560856,0.740119095504546,286722.987920567,1.1286451092653,2.72969761660453e-05,9.40098366250836
"1223","all",72,"FALL",2019,42018.6424354973,0.0431468205435839,402308.459125245,0.884602402284255,7.87006585288818e-07,8.12156576026594
"1224","all",72,"FALL",2020,NA,0,0,NA,0,0
"1225","all",72,"FALL",2021,54013.0430799006,0.000416739849338495,457901.666162007,0.819589018396122,5.29532039074381e-09,8.28602894322148
"1226","all",72,"SPRING",1973,18689.2078309834,1.48910041764677,112494.41460834,0.554673847005804,4.21800509778943e-05,2.96074662154368
"1227","all",72,"SPRING",1974,15607.7857235836,2.82841112437339e-05,136772.223184859,0.53381928767541,9.10924660783509e-10,4.7688753480286
"1228","all",72,"SPRING",1975,22065.068856072,0.0316084337367359,136437.589896785,0.526806202034634,7.8888143504102e-07,3.38521347290583
"1229","all",72,"SPRING",1976,46203.0974897311,1.99455250163448,257683.052068143,0.999460936678327,4.97722733084211e-05,5.33219014378239
"1230","all",72,"SPRING",1977,4778.96609229913,0.043211148741149,56649.524030831,0.166692351815517,1.23018932190049e-06,1.90212720825008
"1231","all",72,"SPRING",1978,1942.32514446228,0.00060560412954598,12780.3342980018,0.0698133076913971,1.66327719239528e-08,0.531570477930829
"1232","all",72,"SPRING",1979,4334.09653254973,0.0991688883749123,33498.0583293508,0.243714983544699,5.463500113852e-06,1.7799842369964
"1233","all",72,"SPRING",1980,3752.76475445954,0.00413241382033506,25240.1621819378,0.181594044586937,1.64744236385405e-07,1.35920481630954
"1234","all",72,"SPRING",1981,17751.7209005478,2.02289069176156,102041.925869033,1.02913569469709,0.000127759107533249,6.05113482272879
"1235","all",72,"SPRING",1982,15762.750838759,1.20790565283971,87402.8542353063,1.05615238287343,7.77431346010747e-05,5.83290845734985
"1236","all",72,"SPRING",1983,0,0,0,0,0,0
"1237","all",72,"SPRING",1984,NA,0,0,NA,0,0
"1238","all",72,"SPRING",1985,15654.9865597193,0.00292699442092664,139177.695180498,0.913294364611301,2.19531737926332e-07,8.53511395273834
"1239","all",72,"SPRING",1986,31389.2578519608,0.000780754321830952,284444.538103865,1.73407784019928,4.74939194941872e-08,16.2790200285696
"1240","all",72,"SPRING",1987,9765.40680507721,0.00190121421749163,46902.3303650726,0.355309864302253,5.06213129791387e-08,2.20092080537745
"1241","all",72,"SPRING",1988,2455.34558641824,2.40653328951679e-06,23377.793290065,0.215278411734315,2.77953557524537e-10,2.24539462966562
"1242","all",72,"SPRING",1989,18557.2053658592,8.83525123188556e-06,171765.974420952,1.1604143377869,4.72814349262522e-10,11.2274801760483
"1243","all",72,"SPRING",1990,18869.9903989325,1.39406635596335e-17,141447.10149055,2.08463060295357,2.34763840870495e-21,14.2199610907446
"1244","all",72,"SPRING",1991,9171.68695503482,1.70435902127134,43635.7496279379,1.1742312385532,0.00030141704495207,6.78287727274064
"1245","all",72,"SPRING",1992,6838.1824103806,5.96454438755146e-09,55188.2219739586,0.470405846998379,3.27702486032586e-13,2.86097961036719
"1246","all",72,"SPRING",1993,7132.13464607073,1.77209424941451e-07,52504.8120861396,0.448378269613936,1.08249857127348e-11,3.45835339687453
"1247","all",72,"SPRING",1994,3473.81131172105,1.52648327917236e-06,21070.1028906764,0.184779998303414,1.0024205055283e-10,0.935397403023177
"1248","all",72,"SPRING",1995,16032.422818406,0.0364266963317507,162597.483583192,1.20935179699737,3.17385028981002e-06,12.563015692709
